customerId,productId,reaction,messageDelay,reactionTimestamp
3191,872,"The system seems to offer nothing over my previous win98. Except now alot of software doesn't work, I get serious crashes every day and my cd burners won't work..",459000,2010-10-22T13:17:30Z
10529,871,"The new iPod nano is amazing! I haven't gotten a new iPod since the original 10GB iPod back in 2002. The video on the tiny screen looks perfect, the new cover flow music browsing is easy to use, and 8 gigabytes holds a lot of TV episodes, music, and photos.. Some of the downsides to the new Nano are that it doesn't come with an outlet charger; the only way of charging it is to plug it into the computer, no case is included, and the aluminum casing is fingerprint-prone (especially on the back).. These downsides can be fixed, though. I find that a spray of eyeglass cleaner erases fingerprints and makes the Nano look brand new! I just bought a leather case and power adapter on the apple store, but it cost me $58. I hope that in the future Apple includes needed accessories with the iPods.... Overall, though, the new Nano is amazing, and I would recommend it to anyone looking for a great music and video player!!.",460000,2013-01-05T13:10:17Z
11895,417,"I bought two of these. One wouldn't take a charge and won't play unless it is plugged in to the power source at all times. The other one was ok for a while, then it started doing the same thing, only now it won't play the songs, either. Absolutely horrible. When it worked, it was fantastic, good sound, a little hard to navigate, but small and cheap..",461000,2008-07-16T11:44:48Z
19900,708,"I bought this product a year ago. I am thrilled to have it for back ups and to put all my large projects, movies, and music on. It really was built to last. I think this is the best piece of equipment I have ever bought for my computer. BAR-NONE!.",462000,2009-12-28T15:48:48Z
8964,832,"i really like the camera so far. It's lightweight and and takes awesome footage. the battery it came with has about a 1.5 hours on a full charge (npf-h50). I also got the ACCFH70 kit and that battery has about 3 hours on it. When I got the camera from sony, they had a great deal on the npf-h100...that beast has over 6 hours (with the lcd screen!). the only bad thing i can say about the camera so far is that i am so afraid dropping the camera and breaking it to bits...i know the plastic is light but my canon sd700IS is like a tank compared to the sr11. Anyway, get at least the 2 year service plan from sony...its only an extra $99. what i like about this camera is that it can easily be accessorized. I will be getting married in guam this november, and our honeymoon will be in bohol...i will be getting the waterresistant encasement for this camera and adding another review when we get back!.",463000,2010-10-31T13:34:27Z
17862,363,I bought this set and then returned it in less then a month. Everybody on avsforum and I kept getting HDMI drop out with PS3 and other devices.. I don't recommend this set for video games..,464000,2009-11-21T08:27:28Z
4127,365,"Last week i purchased two TV's the Samsung LN46A550 (Class LCD). and Panasonic Viera TH-42PX800U(the 720p model as some might know or not). I soon reliazed that for some damn reason the panasonic with it's lower specs, seemed superior to the samsung. Even worse i just found out i payed the same amount for the samsung A550 as the panasonic PZ800(the samsung is usually cheaper retail but ranked lower overall than the panasonic). So don't i say don't be fooled titles or commercials and instead believe reviews like these, go with panasonic you won't be dissapointed as i've been..",465000,2012-08-31T16:11:52Z
8718,679,"Overall, by far the best phone I have ever had. I've had windows mobile ce up to 6.5, blackberry, and palm, I've used webOS (which is nice) but Android blows everything else away. I tried waiting for Windows Phone 7, but couldn't do it, and I am happy that I went with this phone..",466000,2009-08-11T17:05:46Z
10090,842,I have only had it 3 weeks. Time will tell..,467000,2008-11-24T15:37:04Z
4275,739,"I bought this monitor around the end of January. It setup and worked good for a little more then a month, then it was dead. None of the customer service information in the box was correct. No phone number and website had changed, but I found it on line. Filled out all the online info... returned it and waited.. got it back still didnt work. I have spent hours talking to people from Acer on the phone. The third person admitted their repair notes show a screw up in there information so they just sent it back with out checking it. They sent a call tag to ship it back the 3rd time and that took a week to get the call tag. I have only had the monitor for about one month of the three I have owned it..",468000,2010-01-05T15:46:43Z
10948,985,We would definitely buy the Garmin Nuvi 660 again and would recommend it to everyone!.,469000,2013-01-31T03:33:20Z
18619,986,"This camera is great for what it is, very cheap, very portable, and very good quality under ideal conditions. But, this is not going to replace your $1000+ 1080p camcorder. This is for keeping in your pocket for when you don't want to lug your big camcorder around, and still have decent quality video. The video noise can be annoying to some, but it's pretty subtle if there isn't enough light, and the jittery video when you're moving around will just teach you to hold the camera steady..",470000,2008-02-12T08:30:26Z
3062,957,I am very disappointed that the TV only lasted 2 years. We were so happy with our set we were planning on getting a new Vizio for my Mother in law for her birthday but now I think we will get her an LG instead. I expect a TV to last longer than 2 years with light usage (this was a second set in the bedroom that was used occasionally). Until this happened I was very happy with my Vizio set..,471000,2012-06-22T03:17:24Z
6928,505,This is probably the single worst piece of hardware I have ever had the misfortune to own. It feels cheap and it is. Unlike some other drives that will switch off when your PC does this drive stays on until you switch it off. It DOES NOT have a back up button - the button does nothing at all but look nice and the software installed is a joke. Aside from these minor issuees these drives just do not work. I have had 4 of them - all returned to Hitachi and replaced. I bought a 1 TB for piece of mind back-up and instead I got a piece of crap that has got my back up! Terrible - Hitachi should be ashamed of allowing such a half baked unit to be sold with there name on it. Oh - and it's slow too - don;t get suckered in by the CNET review. There aren't enough words to describe how bad this thing is. It's like a horrible joke that won't stop..,472000,2012-01-24T22:19:42Z
8421,823,"I took loads of photo's in both the auto mode and the scene mode; Neither produced the quality I was expecting. Camera fired up quickly, and photo's in large LCD screen looked great. However, after loading them into laptop...phot's were very disappointing..",473000,2014-01-13T11:44:53Z
15927,737,"I wanted an MP3 player mainly for listening to music while at the gym or exercising in general. This one is perfect for that! , My old mp3 player was a Toshiba Gigabeat and it was much larger and heavier, but played videos (but I never really used it for that anymore). The clip+'s small size and almost non-existant weight are perfect for working out. You don't even know it's there. I've had it for a few months now and have had no problems loading music or charging it, etc. My old player used MediaPlayer for syncing, so everything was already set up when I started using this player. Sound is good (even on my cheap headphones) and there are several EQ options. The golist is the ability to add any song to a impromptu playlist that is saved on the player. My Gigabeat had a similar function that I loved, so I was really glad to see that on here as well. The ability to make on-a-whim playlists is excellent. I also plan on buying a 16 gb microsd card, giving me a total size of 20gb. You can't beat that for ~$80. This player was the perfect alternative since I no longer needed a movie player, I really only use it at the gym, and I was looking for a bargain..",474000,2014-01-18T04:07:20Z
13391,789,"I bought this phone the first day it come out, and so far I'm impressed big time. This is my first smartphone and touchscreen phone so it'll take time to definitely get used to. Its a great size, fits perfectly in the had and so far have been using it nonstop and the battery is still 3/4 full.. If you have big fingers, I dont recommend this phone because of the small screen, I don't have a problem with the keyboard at all. They also have a landscape mode for the keyboard which helps.. Hopefully At&#38;T can keep the android phones coming..",475000,2012-03-19T12:33:07Z
8560,319,"We replaced our aging 32 TV with the Toshiba and have been loving life ever since. The picture is amazingly detailed and clear. You could spend thousands more but why. The size works well even in a large room and the set itself will likely fit on most standard TV stands. I had to remove the doors on my wife's entertainment center to get it inside. She wasn't happy at first, but loves it now. ).",476000,2014-11-19T04:22:54Z
6176,466,The menu option on Scientific Atlantic boxes are not that bad. I will give the nod to TIVO's inovative menus and interface but not $800 worth. The cable cards are iffy at best. I look forward to trying to install one in one of these boxes. I work for Cox in Arizona and I know these cable cards are a work in progress. Just get the DVR from the cable company and enjoy..,477000,2013-04-19T06:52:08Z
19788,327,"This set is way underrated. I have had mine for about 30 days after replacing a Hitachi 65XWX20B HD set. I was afraid that I would not like the set because of all the reviews complaining about the black levels. Unless you have a meter you are not going to notice it. The black levels are much better then the set I had and that set was a highly rated set and cost about 4,000.00 at the time. It is newer technology and different type set however the black levels are much better.. The black level is great, the colors are very vibrant and the grays are nice. The thin Basel makes the set look very sleek. It is about 16 inches deep so you can't hank it on the wall, BIG DEAL! It's a big set at a very nice price. Gives you that movie theater felling.. Lots of setting in the advanced menu and there are energy saving modes. This set uses about 218 watts compared to most LCD and plasma set that use 600 watts and up depending on size. For me the energy saving way out way the ability to hang a plasma or LCD on a wall.. Most big theater system use the DLP technology but that has not translated well to the home because you have to replace the bulb and you can't hang it on the wall. Most experts in the industry will tell you that DLP technology will out perform plasmas and LCD sets in color reproduction and clarity.. Anyway I love the set and think it is a great set for the price. On less you have to hang the set on the wall you will love it also..",478000,2012-02-09T06:44:34Z
16476,955,This phone is a perfect phone.,479000,2011-12-28T04:56:53Z
7578,988,"We purchased a LG and we found that there was a shaky movement of the picture, returned it and bought the perfect TV. We waited for 2 weeks for this TV from Best Buy because it was out of stock. It was well worth the wait. Overall picture quality is incredible and when my kids play the WII on TV it looks great. This is one of the best picture quality TVs I have seen even if not in HD. Overall HD quaity is EXCELLENT. I enjoy watching TV more than ever especially Football games and HD movies. I haven't seen other TVs with such quality pictures but do agree with the Editors of CNET. I continue to be impressed with the quality picture of this TV. Thanks for the great reviews and guidance to make the right purchase decision..",480000,2009-09-01T11:51:16Z
12165,928,Let's hope they include B/C in a later firmware update for those who don't have the CHUMP-CHANGE....,481000,2010-06-30T06:27:33Z
18677,324,"I bought this camera about a week ago and absolutely love it, the easy to use but extensive features make it a lot of fun. Such features like to ability to grey out all colours but one or colour swap are a great novelty! Only slight complaint is that when zoomed to 100% on the computer there is a slight graininess at night with the flash but i am not really complaining would recomend it to anyone who doesnt want to spend a fortune but wants something quiality!.",482000,2009-01-28T15:38:23Z
20487,732,"My experience with the generation2 drobo has been wonderful. The unit is perfect for managing today's endless growth of media storage we all require today. I started out with two 500GB hard drives and just added two more. As I was moving some home movie files to the unit one of the slots started blinking red. That means the disk in that slot has gone bad!! The drobo stopped using that drive and all my data was still available. I returned that drive for a refund and replace it with no data loss. What a great tool! I now have nearly 2TB of capacity and can feel good about the fact that the drobo will protect me from shoddy drives. Nothing short of brilliant.. And performance is great. I did some stop watch comparisons with a single disk iomega firewire drive I was using previously and the drobo is actually faster when reading data from it. About the same when writing. I am also able to do movie editing directly with files on the drobo, so it can work as a primary storage device. Nice!. My only knock is that it would be nice if the drobo management application had an integrated backup capability built in. However, I am using a filesync app I downloaded from the web and it works well with the drobo.. In summary, I find the drobo fast, reliable and the ability to increase (or decrease) your storage pool on the fly is great for managing day to day storage needs. Sweet product..",483000,2009-02-16T17:44:24Z
20509,836,Too bad it may not fit down the chimney.,484000,2011-07-01T15:51:19Z
811,814,"This is Thee Best stand alone Blu Ray player on the market today. I was able to get it at Sears for $138 + tax on 11/23/08. I bought three v1.3 HDMI cables for $8 each at Monoprice.com.. This player is very sleek looking. It is connected via HDMI to my 34 widescreen CRT Panasonic TV. Even at this screen size, I am able to notice significant improvement in picture quality over a standard progressive scan dvd player.. I cannot comment on the HD sound quality because I am getting standard 5.1 Dolby Digital through my Optical Digital cable to my non-HDMI receiver.. I am disappointed that this player cannot remember multiple disc positions like my previous DVD player which had a independent Position Memory button to remember upto 5 disc positions. This player remember only one disc (standard or Blu Ray) only if you press STOP once. If the tray is opened, the memory is erased.. The player is pretty fast. It takes less than 5 seconds for the FBI warning to appear on the screen once the tray is closed.. This player is the best. Once I upgrade my TV and receiver, I shall update this review..",485000,2012-11-15T11:11:34Z
17901,998,"cheap crap. Spend the extra 200 and get a name brand. I can't afford a new tv, I spent 700 on this one, saying the LCD should last up to 20 years. UP TO 20 years. BS! get a different TV.",486000,2009-04-13T10:12:58Z
13837,747,"I got my vx32l at costco yesterday for 591.99, I was flippin back and forth between getting vx32l, vx37l or the toshiba 37hl167. I deceided on vx32l based on good reviews here and elsewhere and sense I got it at costco if the 32 prove too small Id have a easy return. Well as soon as I unpacked vx32l I was glad I got the 32 anything larger would gave overwhelmed my medium size bed room. The most difficult thing of setup was moving my old 27 panasonic tv/dvd crt without throwing out my back, LOL. Open the box, put vx32l on its stand,plug it in, hook up the power assisted rabit ears, batterys inn the remote and powered it up. The setup program found all 43 ota hdtv stations, instant hdtv! hyppee! LOL. Any with zero twiking the picture looked very decent out of the box. Next was upscaling panasonic dvd player though the HDMI, more joy. The only mild prat fall was forgetting to flick the switch on a older toshiba dvd/vcr combo player from s video to component out. Everything so far looks great, I did a little tweaking, turn down the back light , brightness and constrast, and futzing with the color some, but for the price of 591.99, it prefect for my uses and are very happy so far I'll post a update after Ive maybe calibarated the set, But so far so Very Good!.",487000,2010-02-20T00:55:25Z
4311,437,"One of the best purchases I've made in the past 2 years is the Apple iPod Touch. I was one of the early adopters of the product and it has been extremely rewarding seeing the opening of the App store, etc. which took the product to a another league entirely. Prior to the App Store it was mainly a touch screen media player, but with the App Store it turned into a fully functional entertainment &#38; productivity device.. There aren't many downsides but among the most pronounced is the lack of video codec support. Although there are many video converters available, it can be quite time consuming to convert all movies to MP4 format. In addition the Battery can drain quite quickly with WiFi turned on, not to mention when you are playing games.. All in All, you will not be disappointed with purchasing one of these!.",488000,2011-05-01T23:15:23Z
12415,972,"I looked at the samsung and lg, the panasonic was a clear winner. I also looked at the new 650 &#38; 750 samsung LCD.",489000,2014-05-22T12:42:26Z
4424,388,"I tried really hard to not let the weaknesses of this Samsung overwhelm what is otherwise an awesome phone. But, in everyday use, the 'Cons' just bothered me too much. Charger plug on top made it difficult to talk while charging without a headset. The sensitive side buttoms caused me to either turn up the volume or put the screen to sleep (or lock the phone) every time I picked it up. The GPS was weak while inside buildings but was fine (although slow) when I had a clear view of the sky. The thing that bothered me the most was the navigation keys at the bottom. They are backlit and the light dims before the screen does and it is very difficult to see where they are. So, I ended up hitting the wrong ones constantly or having to take a couple of stabs at gettng where I wanted to go. It is really a shame that Samsung didn't approach this differently. Never could get the to work with my Ford Sync system either, although some have. Sadly, I returned the phone today..",490000,2014-01-26T07:58:40Z
5202,843,"An amazing phone with wi-fi, an fm radio and everything you could ever imagine could be in a thin device like the Omnia. An amazing predecessor to the original Omnia and hopefully the key to kicking the iphone right off the top!.",491000,2008-11-16T08:16:03Z
1941,864,"If you are purchasing this for exercise and you sweat at all, beware! The control seems to be very sensitive to moisture and i would not recommend for this purpose..",492000,2010-10-11T16:00:20Z
1943,396,"- This unit has some QUALITY features you would sense as soon as you handle it.. they simply don't make them this way anymore.. the high-quality, simple remote control is one of them.. beats me why they don't include these in any mainstream units today... - The most convenient feature is the quick release (HIGH QUALITY) mount they include.. I'll tell you, I have a current tomtom unity that comes with a FLIMSY mount.. it's ridiculous how they went DOWN on the quality of the mounts.. the 910 I used to have (until it was stolen from my car), had a mount the included a hookup for antenna (which improves reception hugely especially in urban settings), charger, and microphone for handsfree operation of the phone.. you get ALL THAT hooked up with the single action of putting the device on it.. on your way out of the car, you click it away and you're done.. I live in New York City.. this means, you don't leave ANY visible valuables in the car.. Now i have to look for the dam usb port and figure out it's orientation every time I get in the car with my carrent tomtom.. I don't understand how the reviewer called that beautiful mount FLIMSY.. it one of the highlights in this product... and by the way, online traffic updates and all the tomtom online features (weather, etc) work on this device, it's not outdated at all.. worked perfectly with my cell phone.. AND also downloaded my whole address book from my smart phone... ALL in the car.. and wirelessly on bluetooth.. this is like a dream compared to some of the current disappointing options you find in the market that claim to be more advanced!!!!!.",493000,2012-03-11T07:33:33Z
4467,823,"I am using this player with my panny pz800 for a month. I resulted excellent image quality. I have made an side by side comparement with PS3. The picture of PS3 is meaningless and . The only good thing about it becoming sharp. But the picture on this player is dramatic, deep and its like 3D. Also sharp. Also this player is very slim. Great design. Looks good in my TV unit..",494000,2010-09-27T21:27:05Z
15451,984,"Within a few weeks of purchasing this product, we downloaded the firmware and it made our $200 machine completely freeze. We sent our player into Samsung to have fixed under the warranty, that was 2 months ago we still haven't received it back. I would think that after spending such good money on a product that first of all, it would work longer than a couple of weeks, and second that the service department of Samsung would quickly rectify the problem and send it back to the consumer. Please don't buy anything Samsung!!! We need to support companies in our society that care about the consumer!.",495000,2011-04-10T09:46:07Z
7440,522,"This iPod is great but it scratches way too easily. I had to buy a case in less than a day. Plus, this 4GB iPod is $250 where as a creative mp3 player is $200 and holds twice as that!!! Apple is relying on its popularity to make people buy these overpriced mp3s, although the quality is very nice!.",496000,2013-10-09T21:53:49Z
7213,435,All in all and excellent phone/portable computer/ media capture device. I was an early adopter of the G1 and migrating away from the hardware keyboard took a step of faith - not disappointed I did..,497000,2009-06-28T03:58:05Z
7537,680,"Vista SP2 is the single most advanced, as well as most secure operating system to date. For the uninformed and/or misinformed, I find it stunning that you like Windows 7 so much, although you're right, of course..",498000,2008-01-28T07:56:07Z
20056,486,"Bought this a few days ago, absolutely fabulous camera. Takes high resolution excellent pictures (better than Nikon D2X), easy to use and built like a tank. Although you will need Canon L lenses to get the best pics. My suggestion, get a 24-105mm f/4 ($1249) and you are all set. Also dont forget the Canon 580EX speedlite for indoors..its a must for E TTL-II function. Yes! you'll spend around $5000 but its worth it...much better than 20D or the heavier 1D Mark II N.I would have given it a perfect 10 if it had the built in flash. If you budget is tight, wait a few weeks for the new Nikon D200 which is going to be a hot seller..but I am a Canon guy, so I highly recommend 5D..",499000,2014-04-21T22:11:29Z
8572,460,"I own this camera for over 6 months now. It comes with really weak software to bridge this camera with PC via USB. I got Sony laptop with XP pro (PCG-k12P) after installing ImageMixer for HDD Camcorder (provided with this model) My Windows explorer and all other applications dependent on DVD drive lost access to DVD writer. This software is really PECE OF ARTE!! Even uninstall didn't fix the problem. Called Sony support - waist of time. They blame everyone but them selfs;. You wouldn't be able to watch recorded videos in Windows media player. It chokes. Sony support says it's Microsoft's problem.. I took this camcorder to Dominican Republic for my vacation trip. It turns out camcorder can't handle too much sun. Dominican sun makes this camera worthless. Picture turns completely white in the areas where sun is reflected.. Camcorder is very small, some times you need to hold it with support by your other hand, and when you do that, I'm sure, you will cover microphones.. I have not found a video-stabilizer there. Doesn't exist.. Night shot feature is another horrible thing available on camcorder. If you want to see vampires - flip the switch. I have never seen anything like this! This option can only be used in horror movies. I can't believe some people find this a Useful feature. Camera 1 MegaPixel. What a joke! Carl Zeis Optics - and useless picture camera.. By the way, if you try to get an upgrade or next version of the ImageMixer for HDD camcorder it's available from Pixella side for 30$. I wander if it's any better than what the camcorder comes with. But I will not try that. I spent enough money on this camcorder. I waisted many hours trying to adopt this work-of-art by Sony and I can't. Honestly - Sony hardware was and still is an excellent quality, but software is always a disaster. Think twice before you buy any Sony product with third-party software..",500000,2010-10-16T08:14:03Z
14509,897,Lucky Folks who get the great price and the bigger harddrive..,501000,2014-06-09T17:10:29Z
7644,744,"For folks living in the MetroPCS market area it's a wonderful service. For their children it's a must have service. Why? Unlimited talking and texting for less than $50 monthly. On other vendors plans I've seen family's bills run over $1,000 so I tell them about MetroPCS, they're quite surprised with that knowledge. Everyone with children that have cell phones I've mention MetroPCS to made the switch to MetroPCS saving money and family aggravation. Service is excellent in their covered areas; mine is Atlanta metro area.. Also now you may use your MetroPCS phone in the other MetroPCS areas at no extra cost.. Because of the unlimited incoming/outgoing minutes Most of my business associates use MetroPCS. One less headache not having to worry about minutes talked..",502000,2008-04-07T20:51:21Z
13193,465,"For the latest in gadget cool, this is it, despite having to return my first one because of a speck of material in the lens, I have been pleased for the most part with the X. the horizon keyboard was welcomed and was the initial deciding factor as the vertical keyboard keys are too small for my fingers. If that were the only keyboard, the X would have to have gone back. And there definetly is not texting and driving with this bad boy...with its size &#38; the keyboard layout, it's a wreck just itching to happen if you try(please dont). There are tones of neat apps to play with and keep one busy...for FREE!!! Free is always good, and if you like you can donate or buy an app. I would like to see better holders/cases, like what is available for the iphone. Despite what reviewers say, I was diappointed by battery time and have to keep chargers with me at all time. I know you have to keep running apps to a minimum. I guess coming from more basic phones that have minimal battery drain, this was shocking. Charger cord needs to be longer as you will have it on the charger a lot. Make sure you get a screen protector for it as well...the name brand ones from Verizon are quite costly but you can get ones that are made for popular handheld game units, that fit just as well for much cheaper. You can also access your mail, social apps &#38; messengers all in one asy step as well.. All in all, I really love the X...it is the NEW crackberry to be sure!.",503000,2010-01-28T05:57:29Z
18423,364,"Too hard to hook up in this technological age. Returning player for Play Station 3, which does everything this does Plus play games. We hope Samsung reads these reviews..",504000,2009-10-01T03:34:52Z
16996,408,"Outstanding plasma screen at only 1.2 inches. Plug-in ports very nice to access with swivel base. Menu settings allow for setup of multiple hues, tones, and colors. Ability to increase or decrease blacks. Truly an excellent picture. This is an excellent system. Blacks are near that of the newer LED's (although those are not true LED sets). Sleek style make this an outstanding buy ($1,580 on 10/5/09). Samsung should include a Home Theater Soundbar speaker system and that would bring this to a five star rating..",505000,2009-04-27T09:02:44Z
9801,397,Can't believe how big of a technology gap this has over my palm pre that I had before this..,506000,2010-08-27T04:46:44Z
19367,402,"IF YOUR A GAMER, THIS IS THE SYSTEM YOU WILL NEED TO SATISFY YOUR GAMING ADDICTION..",507000,2013-11-17T19:02:03Z
8999,452,"I don't know what the negative people are talking about. I got a new computer and put XP on it. It was glitchy in the begining but it turned out to be a faulty connection on my printer.I have had NO problems with XP. Hey, maybe I just got lucky, but I call em as I see em..",508000,2013-04-13T00:10:12Z
2028,836,"How to get your TomTom Go720 to read instructions through the Car audio system/radio. Go to - Change Preferences -&gt; Speaker Preferences you will then be asked how you would like the TomTom to read instructions. Select FM to your car radio should you require it to read instructions while playing music. Its rather annoying that this is not possible with calls, as I find it extremely difficult to hear anything through the built-in speaker (not much better than Loudspeaker on my phone).. The main objective of this review was to provide users with access to instructions via FM Transmitter as requested by dssbigboy..",509000,2013-11-10T01:06:04Z
16519,523,"This is a great value for the money at under $300 - comparable in price to a higher end upscaler + HDMI cable, but you get to watch BDs too. Nice way to get into HD video, but if you're looking for the absolute BEST BD player, this isn't it. Lack of True HD audio support and some graininess in DVD upscaling are unfortunate, but can be overlooked at this price point. I am satisfied with this purchase..",510000,2014-10-13T22:15:05Z
6021,971,This is a very good MP3 player and the low cost makes it a great value too. I mated this to a pair of V-Moda headphones for a great sounding system..,511000,2013-09-20T21:55:54Z
1723,385,"VERY EASY TO USE AND BETTER THEN WHEN I TRYED TO USE THE ON BOARD GPS,WHICH COULD NOT FIND THE STREET,AND I GOT THE STREET RIGHT AWAY USING THE TOM TOM 910..",512000,2009-05-11T00:16:29Z
4286,528,"I bought this about two months when on sale at CompUSA. I wasn't really looking for a flatscreen at the time, as my 19-inch CRT was doing ok. However, the price ($199 after rebate) was hard to pass up. The reviews generally seem to favorable.. Even though I had it shipped to my house, it arrived in perfect condition. Set up was exceptionally easy. I have my desktop plugged into the digital port and the laptop docking station plugged into the analog port and easily switch between the two with the 1/2 buttons up front. Have not experienced a single dead pixel so far and have not noticed a significant amount of light bleeding. The widescreen aspect is really great for webpages and movies. ViewSonic definitely lives up to its reputation on display quality.. The only trivial dislikes are the cheap looking buttons and the limited range stand, but for the price, I can live with those shortcomings..",513000,2011-03-19T00:43:46Z
20059,728,"I bought it the day it came out and have never stopped playing it since!!! The spider man blu-ray movie is beautiful!! I would really advice anyone fence sitting between a 360 and a Wii, to JUST BUY THE PS3!! It has changed my life forever because i no longer have one. I spend hours playing!! There is one small problem with the cooling fans.... they are freakin loud compared to the Wii, but the wii doens't even need cooling fans because there is nothing to cool.... the 400 dollars was kind of hard to lay down, but it was all worth it once i brought it home!.",514000,2009-11-09T04:01:59Z
6315,933,"In short, I am happy with it so far, it's cheaper than the SD870 I bought for my mom and after some time learning all the features from the online manual and some trial and errors, I think I can take better pictures with it. I have been using Canon Powershot for the past years (S300, SD300, SD800) and would like to get something that can take better indoor pictures / videos in weddings and performances. I was looking for compact mega-zoom with decent low light performance and came across the HX5v. (Tough choice between the sony and Canon S210, didn't pick S210 because of it's zoom button and slower speed). Anyway, I got it in time for my kid's dance recital and both video and images, once know which mode to use, has been meeting my expectation. The pictures are somewhat on the soft side for the most part but I think that beats having excessive noise. There are more controls and different ways to capture images than my old canon's and I am actually enjoying exploring how I can get better pictures with this thingy. It's no DSLR but I want something that's more portable and it's a nice upgrade for myself and my family for capturing the precious moments in the next few years to come.. Check out some pics below if the link works. (http://www.amazon.com/gp/customer-media/product-gallery/B00328HR76/ref=cm_cmu_pg_newSort?ie=UTF8&#38;totalImages=106&#38;pageSize=10&#38;sort=newest&#38;currentImagePage=0&#38;currentImagePageOffset=0&#38;currentImageID=mo5SV1RR4UPSP6&#38;action=newSort&#38;page=0).",515000,2011-12-04T16:17:59Z
15518,411,"Most of you little ipod twits are too young to remember the first generation ipod's that were made in America by Apple (that was when an American company). I had my first one for over 5 years and it never let me down until the battery went dead.. Those were rugged, American made, dependable machines that worked properly as advertised and never let you down. Yes it was bigger and had less capacity but it worked right and was made by Americans that spent their paycheck in America. You will be lucky if you get a Chinese made ipod that works right and last more than a year. More Chinese crap at it's finest!.",516000,2011-10-22T15:56:26Z
5236,723,THE VERY BEST PHONE OUT THERE FOR NON SMART PHONE USERS.I WOULD RECOMEND THIS PHONE TO ANY ONE I WOULD EVEN PAY FULL MARKET PRICE FOR ONE!!!.,517000,2014-01-12T23:23:04Z
1763,381,Well I purchased an upgrade copy of this for my Acer Ferrari 4006WMLI (with 2GB ram) which had XP Professional x64 edition. I was tired of the lack of support in the 64bit os so I installed the 32bit version of Vista (64bit copy is free if you purchase Vista) so I could avoid all the problems and hopefully start using things like my iPod again (Apple never released 64bit drivers). The installation took a bit more effort than I thought it would (in part because of the 64 to 32bit change but also due to having to restructure my hard drives. Once in stalled (a few hours later) I was very pleased with how seemless the operation went from there on. It appears to have been a wise update..,518000,2012-05-27T14:01:27Z
19163,742,"This GPS is great for someone who wants to enter into the world of GPS. I've had GPS systems in the past, but they've usually been hand-helds with no built-in maps. This one has very detailed maps of the US, Canada and Guam and has a very sleek form factor.. The time it takes to find satellites is almost non-existent. It'll lock on to a signal in 30 seconds or less, in most cases! This thing also has a dynamite screen. It's bright, crisp and colorful. The touch capability of the screen can sometimes be a little fussy, however, but that's probably because of my big fingers. Just use your fingernails or a stylus if it ever becomes a problem.. Accuracy is also awesome, and the customizable navigation voices that are available are really cool for those who want something out of the ordinary. I downloaded John Cleese's voice and found it very funny.. There haven't been too many problems I've had with this GPS, except a few minor things. First, the included windshield mount is very strong. You may that's a good thing, but just wait until you try to take your TomTom out of it! It's takes a lot of effort to get it out, and you'll probably end up having it pop out and fly across the car if you're not careful. Also, on two occasions, the TomTom has frozen up on the boot screen. I have no explanation as to why this happens, but it's easily fixed by pushing the reset button with a paper clip or thin pencil.. Overall. The TomTom one is an incredible GPS for GPS noobs or experts. It's fun, small, accurate, and, in most cases, reliable..",519000,2011-10-12T04:45:07Z
11822,738,"After a year and a half of use, I've had to wonder whether this piece of hardware will las another day. Less than half a year after purchasing it with my G4 the panel started to show a dimmed lower half. Bad sign. Into Apple it went for under-warranty repair. Now, half a year after the warranty expired the top half of the display goes bad. Apple will not allow anyone else to do the repair which runs into the hundreds to have Apple do it. A good monitor should last a little longer than that, especially since it costs a small fortune. What a disappointment in Apple. They used to be a company with heart. No more it seems. It's beautiful to look at, but if it does not work it's a sorry $1000 paper weight!.",520000,2009-09-21T06:12:34Z
17076,738,"I love the overall product, but am somewhat disappointed with the lack of component connections. Can't recall offhand if there's a USB connection. There should be, if there isn't..",521000,2014-06-01T13:01:07Z
14277,490,Great Gaming System.,522000,2014-09-09T01:41:51Z
6755,521,"I really love the phone, but have had way too many dropped calls. I like the slide out keyboard and the user interface. I'm going to hold on to the phone for another couple of weeks to see when I am in different areas if the reception is better...if not, I will be returning the phone. For those complaining about the battery life, there is a free widget (Advanced Task Killer Free) that stops the applications that are running in the background when you are not using them. The guy at the Verizon store installed for me and said it makes a big difference..",523000,2012-02-02T18:09:36Z
19461,360,It takes alot for a TV to impress me and the PICTURE on this tv looks like you are iin the movie! Even regular DVD's look alot better and BLU RAY movies look incredible! You will love it! I got mine a CIRCUIT CITY for $1999.00 plus tax!.,524000,2012-11-01T04:52:51Z
13348,487,this is just best of the best what i have been waiting for it's very good for freshmen 4 school and am going out to buy it now!.,525000,2010-12-30T00:42:17Z
